birth_city,news_updated,rotowire_id,injury_body_part,gsis_id,birth_date,years_exp,weight,depth_chart_position,high_school,sport,last_name,player_id,birth_state,team,status,number,yahoo_id,injury_status,position,pandascore_id,search_rank,rotoworld_id,search_full_name,full_name,espn_id,height,search_first_name,fantasy_data_id,hashtag,sportradar_id,stats_id,age,practice_description,injury_start_date,injury_notes,depth_chart_order,swish_id,college,birth_country,metadata,fantasy_positions,first_name,active,search_last_name,practice_participation
,,,,,1995-02-08,5,225,,Wilsonville (OR),nfl,Ragin,4712,,,Active,0,30831,,ILB,,9999999,,johnnyragin,Johnny Ragin,3117315,75,johnny,19619,#johnnyragin-NFL-FA-0,746168bc-d529-4fb9-bcd1-3fe9889b0027,,26,,,,,,Oregon,,{'injury_override_regular_2020_5': 'Active'},['LB'],Johnny,True,ragin,
,1634146808766,14979,,,1996-10-03,2,237,SLB,Lincoln Park Academy (FL),nfl,Mack,7160,,CHI,Active,43,33176,,LB,,9999999,,ledariusmack,Ledarius Mack,4257195,73,ledarius,22161,#ledariusmack-NFL-CHI-43,306d7e5a-f0f6-4b30-8484-5d933361278e,,25,,,,2,1067139,Buffalo,,,"['LB', 'DL']",Ledarius,True,mack,
,,14169,, 00-0035151,1995-03-04,3,310,,Gulf Breeze,nfl,Droogsma,6527,,,Active,66,32382,,G,,9999999,,austindroogsma,Austin Droogsma,4422420,75,austin,21518,#austindroogsma-NFL-FA-66,7c218b81-76f2-45a1-b4a1-ac4e7a987c6c,,26,,,,,,Florida State,,,['OL'],Austin,True,droogsma,
,1599193555149,11804,,00-0033793,1994-08-12,5,307,,Dacula (GA),nfl,Levin,4282,,TEN,Active,61,30330,,G,,9999999,,coreylevin,Corey Levin,2973637,76,corey,19128,#coreylevin-NFL-TEN-61,e5266a8b-b610-4c5e-9bee-7269917ffd6f,,27,,,,,695430,Chattanooga,,{'injury_override_regular_2020_5': 'COV'},['OL'],Corey,True,levin,
,,,,,1988-03-01,9,197,,Royal (CA),nfl,Marsh,789,,,Inactive,32,24877,,CB,,9999999,,curtismarsh,Curtis Marsh,14031,"6'1""",curtis,12711,#curtismarsh-NFL-FA-32,4fc319fc-3b0f-4b32-a3f7-43a4d03e4e72,,32,,,,,,Utah State,,,['DB'],Curtis,False,marsh,
,,11490,,,1992-11-17,6,245,,Mount de Sales Academy,nfl,Swain,3443,,,Active,30,29531,,FB,,9999999,,chrisswain,Chris Swain,2970472,73,chris,18207,#chrisswain-NFL-FA-30,1a6927a9-1a96-4441-95ce-4833350a011c,,29,,,,,,Navy,,,['RB'],Chris,True,swain,
,1640486107597,10936,,00-0032438,1994-05-26,6,193,NB,Varina (VA),nfl,Canady,3364,,DAL,Active,31,29443,,CB,,9999999,,mauricecanady,Maurice Canady,2979655,73,maurice,18125,#mauricecanady-NFL-DAL-31,32884cc4-ff90-42d0-b02b-f9a7df6ce6fb,693989,27,,,,2,693989,Virginia,,,['DB'],Maurice,True,canady,
,,,,,,0,292,,,nfl,Winfrey,8279,,,Active,,,,DL,,,,perrionwinfrey,Perrion Winfrey,,76,perrion,,#perrionwinfrey-NFL-FA,,,,,,,,,Oklahoma,,{'source_id': '34c06c35-d9cc-4344-ac78-3bf1fabc4948'},['DL'],Perrion,True,winfrey,
,1525231801303,12601,,,1993-11-29,4,240,,,nfl,Taylor,4861,,,Active,0,30957,,TE,,9999999,,kenttaylor,Kent Taylor,2980119,78,kent,19761,#kenttaylor-NFL-FA-0,69443f0b-8385-4eeb-871b-cbab8f1dddf0,694628,28,,,,,,Texas-El Paso,,,['TE'],Kent,True,taylor,
,1642620015612,12555,,00-0034808,1996-10-04,4,208,RB,Oak Park (MI),nfl,Kelly,5076,,CLE,Active,41,31145,,RB,,9999999,13212,johnkelly,John Kelly,3915381,70,john,19957,#johnkelly-NFL-CLE-41,27156b0b-e82d-4d02-8a04-ca1891d77110,879766,25,,,,5,879766,Tennessee,,,['RB'],John,True,kelly,
,,,,,,3,188,,Papillion-La Vista (NE),nfl,Allison,6631,,,Active,0,,,DB,,9999999,,jalenallison,Jalen Allison,,72,jalen,21395,#jalenallison-NFL-FA-0,4c4c9eb6-b7cc-41c9-b14f-92125832c8b5,,,,,,,,North Dakota State,,,['DB'],Jalen,True,allison,
,,10834,,,1992-07-05,7,325,,North Olmsted (OH),nfl,Rotheram,3046,,,Active,61,28933,,G,,9999999,,mattrotheram,Matt Rotheram,2513151,77,matt,17759,#mattrotheram-NFL-FA-61,f533b338-a3ae-4942-a69f-fc6e66f87a2c,,29,,,,,,Pittsburgh,,,['OL'],Matt,True,rotheram,
,,14241,, 00-0035543,1997-05-21,3,320,,Mililani,nfl,Agasiva,6667,,,Active,0,32563,,G,,9999999,,jordanagasiva,Jordan Agasiva,4243241,75,jordan,21552,#jordanagasiva-NFL-FA-0,b4565520-ee0d-4d4a-a3dd-7f8c17a9196c,,24,,,,,,Utah,,,['OL'],Jordan,True,agasiva,
,1567219258028,12364,,00-0033599,1994-02-01,5,220,,Franklin,nfl,Agudosi,4522,,,Inactive,14,30482,,WR,,9999999,,carltonagudosi,Carlton Agudosi,2982809,78,carlton,19398,#carltonagudosi-NFL-FA-14,9bd7ed5d-968a-40c0-8dcd-25fcc2d4d47f,696192,27,,,,,,Rutgers,,,['WR'],Carlton,False,agudosi,
,1639928760403,14849,,,1998-04-25,2,208,RCB,Bishop Sullivan (VA),nfl,Price,7259,,DET,Active,27,33190,,DB,,9999999,,bobbyprice,Bobby Price,4030779,75,bobby,22258,#bobbyprice-NFL-DET-27,b80be347-fd65-4a40-bdad-e11c75bded39,,23,,,,3,921347,Norfolk State,,,['DB'],Bobby,True,price,
,1543987259889,8318,,00-0029422,1989-02-12,10,205,,Christian County (KY),nfl,Tandy,1196,,,Inactive,35,25884,,FS,,9999999,,keithtandy,Keith Tandy,15001,70,keith,14391,#keithtandy-NFL-FA-35,e597cba3-fa90-4ce2-85e7-3e0bed1791d5,,32,,,,,,West Virginia,,,['DB'],Keith,False,tandy,
,1567191054464,13452,, 00-0035512,1996-10-27,3,226,,Pittsburg,nfl,Barnes,6031,,,Active,39,32419,,RB,,9999999,,alexbarnes,Alex Barnes,3886636,72,alex,21023,#alexbarnes-NFL-FA-39,e63d39ab-704f-40ad-9036-b8bad7ece8bb,868507,25,,,,,,Kansas State,,,['RB'],Alex,True,barnes,
,1619892922557,15584,,,1998-10-15,1,300,RG,Palma (CA),nfl,Dalman,7725,,ATL,Active,67,,,OL,,9999999,,drewdalman,Drew Dalman,,75,drew,,#drewdalman-NFL-ATL-67,d2710837-baa1-46e3-94c8-7dffe08c93bb,,23,,,,2,1060298,Stanford,,,['OL'],Drew,True,dalman,
,1565730006323,9082,,00-0030127,1990-02-01,9,197,,Bloomfield (CT),nfl,Cooper,1583,,,Inactive,31,26875,,CB,,9999999,8641,marcuscooper,Marcus Cooper,15888,74,marcus,15234,#marcuscooper-NFL-FA-31,38709da2-bd62-45f9-a7cd-f209879aca81,,31,,,,,,Rutgers,,,['DB'],Marcus,False,cooper,
,1647292515428,6444,,00-0027688,1986-09-05,12,212,QB,Jim Ned (TX),nfl,McCoy,533,,ARI,Active,12,24060,,QB,,9999999,5699,coltmccoy,Colt McCoy,13199,73,colt,11047,#coltmccoy-NFL-ARI-12,3699dfd9-d437-43f7-b674-adbb31e7e64b,306296,35,,,,2,306296,Texas,,,['QB'],Colt,True,mccoy,
,,10809,,,1992-04-17,1,210,,,nfl,Lowdermilk,2657,,,Inactive,33,28686,,CB,,9999999,,johnlowdermilk,John Lowdermilk,2582441,"6'1""",john,17125,#johnlowdermilk-NFL-FA-33,df6aa22c-9baf-421d-af09-8bc6638731f6,,26,,,,,,Iowa,,,['DB'],John,False,lowdermilk,
,1557761711253,10265,,00-0032196,1993-04-23,7,305,,Traverse City West (MI),nfl,Fisher,2358,,,Inactive,74,28441,,T,,9999999,10385,jakefisher,Jake Fisher,2576971,78,jake,16814,#jakefisher-NFL-FA-74,aacd2e1d-0882-4698-87dc-f033382257a7,,28,,,,,,Oregon,,,['OL'],Jake,False,fisher,
,,,,,1991-11-11,3,173,,,nfl,Sanders,1450,,,Inactive,18,,,WR,,9999999,,acesanders,Ace Sanders,16022,"5'7""",ace,15019,#acesanders-NFL-FA-18,e506364d-fe69-48c7-8b84-a49603b0a7b6,553026,26,,,,,,South Carolina,,,['WR'],Ace,False,sanders,
,,14163,,,1995-09-03,3,223,,Overland,nfl,Thomas,6526,,,Active,0,32372,,LB,,9999999,,trethomas,Tre Thomas,3124517,74,tre,21510,#trethomas-NFL-FA-0,afc3cd02-f7fb-4de3-9e4f-46f02f7fd9b8,,26,,,,,,Colorado State,,,['LB'],Tre,True,thomas,
,,,,,,0,,,,nfl,Godsey,3999,,,Inactive,0,,,,,9999999,10444,georgegodsey,George Godsey,,,george,18838,#georgegodsey-NFL-FA-0,,,,,,,,,,,,,George,False,godsey,
,1647897025714,10028,,00-0031546,1992-07-25,7,190,CB,Bradford (WI),nfl,Waynes,2316,,CIN,Active,26,28399,,CB,,9999999,10426,traewaynes,Trae Waynes,2576283,72,trae,16772,#traewaynes-NFL-CIN-26,338adc8a-173d-4b1b-a5de-92818bf96823,,29,,,Wayne is expected to miss a significant portion of the season.,2,606124,Michigan State,,,['DB'],Trae,True,waynes,
,,11562,,,1993-01-13,0,226,,,nfl,Perkins,3789,,,Inactive,42,29831,,DE,,9999999,,davidperkins,David Perkins,,"6'2""",david,18603,#davidperkins-NFL-FA-42,,,25,,,,,,Illinois State,,,['DL'],David,False,perkins,
,,8297,,,1989-12-21,8,209,,Paul VI (NJ),nfl,Grimes,1275,,,Inactive,34,26488,,RB,,9999999,,jonathangrimes,Jonathan Grimes,15632,"5'10""",jonathan,14719,#jonathangrimes-NFL-FA-34,c8088c8c-b4fc-46e9-98b8-cda869e344e5,461885,30,,,,,,William & Mary,,,['RB'],Jonathan,False,grimes,
,1567543221199,10950,,00-0032396,1994-02-23,6,320,,Edwardsville (IL),nfl,Valentine,3260,,,Inactive,96,29330,,NT,,9999999,,vincentvalentine,Vincent Valentine,2974333,75,vincent,18021,#vincentvalentine-NFL-FA-96,89781fd0-0817-4de8-ac16-c9cf095b333e,651875,27,,,,,,Nebraska,,,['DL'],Vincent,False,valentine,
,1641919237954,15546,,,1997-10-17,1,175,,Clinton (MI),nfl,Sexton,7619,,,Active,80,,,WR,,,,mathewsexton,Mathew Sexton,,71,mathew,,#mathewsexton-NFL-FA-80,5981a5e3-b1f6-4bfc-89e7-5df7e9c9e52d,,24,,,,,912319,Eastern Michigan,,,['WR'],Mathew,True,sexton,
,1632879350571,11169,,00-0032954,1993-10-29,6,303,RG,Corvallis (OR),nfl,Seumalo,3248,,PHI,Active,56,29313,,G,,9999999,11386,isaacseumalo,Isaac Seumalo,2978247,76,isaac,18009,#isaacseumalo-NFL-PHI-56,447db942-40e8-4bb3-9710-b12cfaaafb46,,28,,,,1,695144,Oregon State,,,['OL'],Isaac,True,seumalo,
,,,,,1989-11-06,9,245,,,nfl,Hernandez,516,,,Inactive,81,,,TE,,9999999,5674,aaronhernandez,Aaron Hernandez,,"6'2""",aaron,10975,#aaronhernandez-NFL-FA-81,,,29,,,,,,Florida,,,['TE'],Aaron,False,hernandez,
,1567532419491,12219,,00-0033304,1994-05-26,5,224,,Livingston (TX),nfl,Mays,4244,,,Inactive,0,30351,,RB,,1216,,devantemays,Devante Mays,3918026,70,devante,19090,#devantemays-NFL-FA-0,b92d015f-0e5f-42e5-b85a-9c68ee6d8f1f,867674,27,,,,,,Utah State,,,['RB'],Devante,False,mays,
,1546449623212,13262,,00-0034444,1995-11-10,4,230,,Berry Academy,nfl,Collins,5682,,,Active,53,31533,,OLB,,9999999,,caysoncollins,Cayson Collins,3116695,73,cayson,20609,#caysoncollins-NFL-FA-53,af606d16-92a5-474f-8674-0bcd440a76c2,,26,,,,,,North Carolina,,,['LB'],Cayson,True,collins,
,1640982050142,15275,,,2000-05-18,1,192,RCB,IMG Academy (FL),nfl,Newsome,7630,,CLE,Active,20,,,CB,,9999999,,gregnewsome,Greg Newsome,,72,greg,,#gregnewsome-NFL-CLE-20,2303e1eb-fa31-4cfe-b93d-7c2e1b683baa,,21,,,,1,1107286,Northwestern,,,['DB'],Greg,True,newsome,
,1535495103565,11384,,,1993-07-03,6,346,,Helix Charter (CA),nfl,Bowen,3654,,,Active,77,29698,,OT,,9999999,,kevinbowen,Kevin Bowen,4002683,81,kevin,18447,#kevinbowen-NFL-FA-77,5311dbf3-9a87-431c-9393-7a7d4180d118,,28,,,,,,East Central,,,['OL'],Kevin,True,bowen,
,1532566201744,12460,,,1995-10-26,5,217,,Lakewood (FL),nfl,Clark,4376,,,Inactive,89,30609,,WR,,9999999,,michaelclark,Michael Clark,3931763,78,michael,19233,#michaelclark-NFL-FA-89,a4556664-56b6-49ee-bc5b-a05da0780c65,886316,26,,,,,,Marshall,,,['WR'],Michael,False,clark,
,1618610126956,14831,,,1998-03-08,2,291,,Chandler (AZ),nfl,Woodard,7142,,,Injured Reserve,0,32900,,OL,,9999999,,dustinwoodard,Dustin Woodard,4039374,74,dustin,22145,#dustinwoodard-NFL-FA-0,6c55bb5c-dde4-43ec-b4aa-0e5d65303244,,23,,,,,,Memphis,,{'injury_override_regular_2020_5': 'COV'},['OL'],Dustin,True,woodard,
,,11395,,,1992-03-06,0,236,,,nfl,Bergen,3871,,,Inactive,40,29982,,FB,,9999999,,sambergen,Sam Bergen,,"6'0""",sam,18693,#sambergen-NFL-FA-40,,556482,26,,,,,,Rutgers,,,['RB'],Sam,False,bergen,
,1617129915639,11292,,00-0032496,1992-07-15,6,209,SS,Christian (NC),nfl,Farley,3605,,TEN,Active,21,29574,,DB,,9999999,,matthiasfarley,Matthias Farley,2579840,71,matthias,18392,#matthiasfarley-NFL-TEN-21,22d9354f-3277-4ae6-bfaa-351ce38f1140,,29,,,,2,610937,Notre Dame,,,['DB'],Matthias,True,farley,
,,11558,,00-0033086,1993-09-30,6,220,,Watson Chapel (AR),nfl,Coleman,3891,,,Active,96,30021,,FB,,9999999,,kylecoleman,Kyle Coleman,2572846,74,kyle,18713,#kylecoleman-NFL-FA-96,0105886c-9f70-4600-b0c4-bb2a8efc5e9b,891825,28,,,,,,Arkansas-Pine Bluff,,,['RB'],Kyle,True,coleman,
,1596384616282,14701,,,1996-11-16,2,190,,Taravella (FL),nfl,Clarke,7365,,,Inactive,34,,,CB,,9999999,,nevelleclarke,Nevelle Clarke,3929034,73,nevelle,22077,#nevelleclarke-NFL-FA-34,136f5d97-d41c-4fad-b296-f69a129cdea7,,25,,,,,,Central Florida,,,['DB'],Nevelle,True,clarke,
,,,,,,0,196,,,nfl,Pledger,8407,,,Active,,,,RB,,,,tjpledger,TJ Pledger,,69,tj,,#tjpledger-NFL-FA,,,,,,,,,Utah,,{'source_id': '63fb24f3-ea2d-4251-a89b-3a55b547c800'},['RB'],TJ,True,pledger,
,,,,,1996-09-19,1,317,RT,Geneseo (IL),nfl,Himmelman,8022,,DEN,Active,78,,,OT,,9999999,,drewhimmelman,Drew Himmelman,,81,drew,,#drewhimmelman-NFL-DEN-78,6a213f8c-74e1-4901-8841-bf5730a23c4b,,25,,,,3,873940,Illinois State,,,"['OT', 'OL']",Drew,True,himmelman,
,1620665467121,15247,,,1998-10-15,1,230,RILB,Oak Ridge (TX),nfl,Stuard,7750,,TB,Active,48,,,LB,,9999999,,grantstuard,Grant Stuard,,71,grant,,#grantstuard-NFL-TB-48,f9dbd390-b1c7-41a2-9e96-6f5de2848efc,,23,,,,2,1053837,Houston,,,['LB'],Grant,True,stuard,
,1636505132504,12987,,00-0034379,1996-11-22,4,311,RT,Middletown (MD),nfl,Leonard,5312,,ATL,Active,71,31097,,OT,,9999999,,rickleonard,Rick Leonard,3122927,79,rick,19945,#rickleonard-NFL-ATL-71,a54039fe-c6f8-4a25-82e8-80ce45db9a67,,25,,,,3,834997,Florida State,,,"['OT', 'OL']",Rick,True,leonard,
,1630586708232,13861,, 00-0034962,1996-11-18,3,235,,King (GA),nfl,Hall,5990,,NE,Active,59,32230,,LB,,9999999,,terezhall,Terez Hall,3924319,74,terez,20784,#terezhall-NFL-NE-59,49bf0cd8-c01f-4d31-b6f1-fdda02b4999f,,25,,,,,882337,Missouri,,{'injury_override_regular_2020_5': 'COV'},['LB'],Terez,True,hall,
,1630510559044,11956,,00-0033525,1994-08-12,5,253,WLB,Daphne (AL),nfl,Anderson,4097,,,Active,0,30162,,LB,,1142,,ryananderson,Ryan Anderson,2976495,74,ryan,18943,#ryananderson-NFL-FA-0,2afc82df-1048-414d-bef7-1692198cedde,,27,,,,3,650901,Alabama,,,"['LB', 'DL']",Ryan,True,anderson,
,,,,,,0,195,,,nfl,Sterns,8236,,,Active,,,,WR,,,,jerrethsterns,Jerreth Sterns,,69,jerreth,,#jerrethsterns-NFL-FA,,,,,,,,,Western Kentucky,,{'source_id': '9ad2972e-1ad4-4936-93f3-b56da3539aba'},['WR'],Jerreth,True,sterns,
,1544195424488,7470,,00-0027979,1988-04-24,11,300,,Daniel (SC),nfl,Jenkins,916,,,Inactive,94,24828,,DE,,9999999,,jarvisjenkins,Jarvis Jenkins,14019,76,jarvis,13165,#jarvisjenkins-NFL-FA-94,5c453cab-dfd6-4c8f-ad31-f872229c6e06,,33,,,,,,Clemson,,,['DL'],Jarvis,False,jenkins,
,1641589847174,15209,,,1999-11-26,1,200,SCB,Alpharetta (GA),nfl,Horn,7642,,CAR,Active,8,,,CB,,386,,jayceehorn,Jaycee Horn,,73,jaycee,,#jayceehorn-NFL-CAR-8,90b71985-5235-4d5a-b95a-405129be496f,,22,,,,1,1124489,South Carolina,,,['DB'],Jaycee,True,horn,
,,,,,,0,216,,,nfl,Dicker,8259,,,Active,,,,K,,,,camerondicker,Cameron Dicker,,73,cameron,,#camerondicker-NFL-FA,,,,,,,,,Texas,,{'source_id': '8b59a094-9cb1-42a8-bcc6-984319e767b2'},['K'],Cameron,True,dicker,
,1641780948950,8695,,00-0030527,1991-09-25,9,250,LILB,Newnan (GA),nfl,Ogletree,1572,,CHI,Active,44,26653,,LB,,9999999,8383,alecogletree,Alec Ogletree,15806,75,alec,15220,#alecogletree-NFL-CHI-44,b94f3978-ba88-428a-924b-3fbfdf04b058,552990,30,,,,1,552990,Georgia,,,['LB'],Alec,True,ogletree,
,1640998553005,12127,,00-0033884,1995-01-16,5,192,RCB,Green Oaks (LA),nfl,White,4072,,BUF,Active,27,30140,,CB,,513,12250,tredaviouswhite,Tre'Davious White,3042717,71,tredavious,18918,#tredaviouswhite-NFL-BUF-27,13de701c-c77c-4eb5-b54c-8881ca5e0871,,27,,,,1,727761,LSU,,,['DB'],Tre'Davious,True,white,
,,13172,,,1994-12-14,4,318,,Canton,nfl,Bouldin,5598,,,Active,0,31531,,OL,,9999999,,darontebouldin,Daronte Bouldin,,77,daronte,20518,#darontebouldin-NFL-FA-0,a7c8ed67-44b2-4286-aebc-2ce5bfa1e52c,,27,,,,,,Mississippi,,,['OL'],Daronte,True,bouldin,
,,7094,,,1988-03-10,10,221,,Westfield (TX),nfl,McCray,577,,,Inactive,40,24605,,SS,,9999999,,dannymccray,Danny McCray,13611,"6'1""",danny,11279,#dannymccray-NFL-FA-40,e210223b-fd36-4cc2-a5e3-16578ea0d17d,,32,,,,,,Louisiana State,,,['DB'],Danny,False,mccray,
,,,,,,0,,,,nfl,McDaniels,3097,,,Inactive,0,,,,,9999999,9281,joshmcdaniels,Josh McDaniels,,,josh,17847,#joshmcdaniels-NFL-FA-0,,,,,,,,,,,,,Josh,False,mcdaniels,
,1640817936691,14448,,,1997-12-27,2,245,RDE,Ardrey Kell (NC),nfl,Okwara,6851,,DET,Active,99,32737,,LB,,9999999,,julianokwara,Julian Okwara,4046690,76,julian,21887,#julianokwara-NFL-DET-99,e91734d9-8e7d-4e55-9027-e7c338cc809a,,24,,,,2,946109,Notre Dame,,,"['LB', 'DL']",Julian,True,okwara,
,,10538,,,1991-01-21,1,190,,,nfl,Harwell,2788,,,Inactive,18,29017,,WR,,9999999,,nickharwell,Nick Harwell,2516768,"5'11""",nick,17256,#nickharwell-NFL-FA-18,e892a99d-6c94-460f-8922-00a444e71d73,544753,26,,,,,,Kansas,,,['WR'],Nick,False,harwell,
,1640893542650,14307,, 00-0035542,1997-06-02,3,190,RCB,Calhoun City (MS),nfl,Hall,6254,,LAC,Active,37,32542,,CB,,9999999,,kemonhall,Kemon Hall,4243831,71,kemon,21187,#kemonhall-NFL-LAC-37,9e82eb73-21f0-469a-ac85-b4fde70a6a4e,,24,,,,2,1056443,North Texas,,,['DB'],Kemon,True,hall,
,,7199,,,1987-06-20,11,245,,Churchill County (NV),nfl,Mauga,751,,,Inactive,90,9758,,LB,,9999999,,joshuamauga,Joshua Mauga,13165,"6'1""",joshua,12430,#joshuamauga-NFL-FA-90,c82d07c7-c02a-4ea7-8cd7-7ba6e9e60f21,286668,33,,,,,,Nevada,,,['LB'],Joshua,False,mauga,
,1630347935052,12952,,00-0034593,1996-01-28,4,205,SWR,DeSoto (TX),nfl,Lacy,5661,,,Active,0,31651,,WR,,1483,,chrislacy,Chris Lacy,3122430,75,chris,20511,#chrislacy-NFL-FA-0,b2c4ef6b-4caf-4f4e-9cdd-3bd9f2e38d01,835417,25,,,,13,835417,Oklahoma State,,,['WR'],Chris,True,lacy,
,,,,,1982-12-17,14,210,,North Vigo (IN),nfl,Weatherford,484,,,Inactive,3,8050,,P,,9999999,,steveweatherford,Steve Weatherford,10127,"6'2""",steve,9814,#steveweatherford-NFL-FA-3,2d7263cd-2437-46a8-bca6-a224576e3063,,37,,,,,,Illinois,,,['P'],Steve,False,weatherford,
,,,,,1992-05-19,0,240,,,nfl,Dewalt-Ondijo,2889,,,Inactive,47,,,OLB,,9999999,,jordandewaltondijo,Jordan Dewalt-Ondijo,2512459,"6'4""",jordan,17357,#jordandewaltondijo-NFL-FA-47,820ed36e-fbff-4ed2-99e8-411b1ac7c05b,,25,,,,,,Duke,,,['LB'],Jordan,False,dewaltondijo,
,1641141916320,11785,,00-0033326,1994-05-13,5,292,RT,Willowridge (TX),nfl,Collins,4404,,DAL,Active,76,30431,,T,,9999999,,aviantecollins,Aviante Collins,2971556,76,aviante,19263,#aviantecollins-NFL-DAL-76,7f59e894-4ce1-4803-a556-2e02add60bc2,,27,,,,3,691313,TCU,,,"['OT', 'OL']",Aviante,True,collins,
,1560186341309,12928,, 00-0033389,1993-12-04,5,210,,St. Petersburg (FL),nfl,Jones,4423,,,Active,34,30663,,FS,,9999999,,davidjones,David Jones,2969018,75,david,19283,#davidjones-NFL-FA-34,369d8fc2-fce9-4e75-9419-3dfbe3ad3977,,28,,,,,,Richmond,,,['DB'],David,True,jones,
,1647370845850,10422,,00-0031587,1993-08-18,7,196,FS,Oxford (AL),nfl,McCain,2448,,WAS,Active,20,28533,,CB,,9999999,10524,bobbymccain,Bobby McCain,2575606,69,bobby,16905,#bobbymccain-NFL-WAS-20,7f32c3e6-113f-4922-b51d-a1a5a1d43bcf,,28,,,,1,592302,Memphis,,,['DB'],Bobby,True,mccain,
,,11823,,00-0034058,1994-02-11,5,308,,Brebeuf Jesuit (IN),nfl,Toth,4860,,WAS,Active,61,30956,,C,,9999999,,jontoth,Jon Toth,2971093,77,jon,19760,#jontoth-NFL-WAS-61,f527c2af-05ac-4086-a35e-8efa1136860d,,28,,,,,683452,Kentucky,,,['OL'],Jon,True,toth,
,1604783409376,10649,,00-0031928,1992-05-04,7,315,RG,Moody (AL),nfl,Slade,2688,,,Active,0,28899,,OG,,9999999,,chadslade,Chad Slade,2516029,77,chad,17156,#chadslade-NFL-FA-0,79a3c87a-85e2-41ed-aee2-ee6b33dd401e,,29,,,,2,557142,Auburn,,,"['OL', 'OG']",Chad,True,slade,
,1630672217920,15140,,,1997-11-04,2,290,DT,Stone Bridge (VA),nfl,Crawford,7194,,,Active,0,33008,,DT,,9999999,,aaroncrawford,Aaron Crawford,3895837,74,aaron,22196,#aaroncrawford-NFL-FA-0,1c1c956f-0f4c-4b22-98f2-6bbbd5e4a504,,24,,,,3,866051,North Carolina,,,['DL'],Aaron,True,crawford,
,,,,,1990-12-30,0,182,,,nfl,Manning,2727,,,Inactive,26,,,CB,,9999999,,travismanning,Travis Manning,2497566,"5'11""",travis,17195,#travismanning-NFL-FA-26,7610c1b3-594a-4b33-8c1b-992f4c780b3a,,26,,,,,,Northwest Missouri State,,,['DB'],Travis,False,manning,
,1647827418561,11737,,00-0033895,1994-06-25,5,240,TE,Columbia (GA),nfl,Everett,4089,,LAC,Active,84,30157,,TE,,210,12284,geraldeverett,Gerald Everett,3918639,75,gerald,18935,#geraldeverett-NFL-LAC-84,ebeceb00-57e0-4b74-9cf7-853da2afed18,838487,27,,,,1,838487,South Alabama,,{'injury_override_regular_2021_6': 'Active'},['TE'],Gerald,True,everett,
,1554316248436,8338,,00-0029139,1988-12-09,10,315,,Lincoln Way East (IL),nfl,Gettis,1168,,,Inactive,72,25851,,G,,9999999,,adamgettis,Adam Gettis,14995,75,adam,14256,#adamgettis-NFL-FA-72,0cb97421-cccf-4cce-ac0f-92d47986defc,,33,,,,,,Iowa,,,['OL'],Adam,False,gettis,
,,,,,,,,,,nfl,Cardinals,ARI,,ARI,,,,,DEF,,,,,,,,,,,,,,,,,,,,,,['DEF'],Arizona,True,,
,1596208216574,14745,,,1998-02-07,2,230,MLB,Wesleyan (GA),nfl,Mack,7059,,,Active,0,33144,,LB,,1868,,jordanmack,Jordan Mack,,74,jordan,21986,#jordanmack-NFL-FA-0,00484794-97e8-443b-876f-d192722cd70c,,23,,,,3,,Virginia,,,['LB'],Jordan,True,mack,
,1641934839756,11841,,00-0033662,1993-11-21,5,225,QB,Lansing Catholic (MI),nfl,Rush,4574,,DAL,Active,10,30788,,QB,,9999999,,cooperrush,Cooper Rush,2972515,75,cooper,19461,#cooperrush-NFL-DAL-10,4595c8ea-9d85-4504-8a34-2c8a02349105,694117,28,,,,2,694117,Central Michigan,,,['QB'],Cooper,True,rush,
,1567185953780,13023,,00-0034647,1994-12-08,4,176,,Michigan Collegiate,nfl,Redding,5255,,,Active,88,31642,,WR,,9999999,,teoredding,Teo Redding,3045763,73,teo,20274,#teoredding-NFL-FA-88,11a3d414-412d-4dee-992a-4eb8ece1fbdb,744013,27,,,,,,Bowling Green,,,['WR'],Teo,True,redding,
,,11776,,,1995-09-30,5,195,,George Walton Academy (GA),nfl,Williams,4373,,,Active,30,30588,,RB,,9999999,12703,stanleywilliams,Stanley Williams,3126338,69,stanley,19230,#stanleywilliams-NFL-FA-30,c726c9ec-060e-47d8-95cf-2d00b73c9eb0,835378,26,,,,,,Kentucky,,,['RB'],Stanley,True,williams,
,1567547421615,10940,,00-0032979,1994-08-28,6,247,,Cardinal Newman (CA),nfl,Wright,3405,,,Inactive,96,29484,,ILB,,9999999,,scoobywright,Scooby Wright,3056472,72,scooby,18166,#scoobywright-NFL-FA-96,345a3f59-1eec-484b-93d0-6330bdb358e1,751295,27,,,,,,Arizona,,,['LB'],Scooby,False,wright,
,1642458055608,13624,, 00-0035184,1996-10-02,3,225,RB,Sachse (TX),nfl,Ozigbo,6068,,NE,Active,34,32390,,RB,,9999999,14045,devineozigbo,Devine Ozigbo,3699935,74,devine,20904,#devineozigbo-NFL-NE-34,25bc08ac-8420-4340-94c6-93993ff87d6f,866115,25,,,,6,866115,Nebraska,,,['RB'],Devine,True,ozigbo,
